scenario,delta,temps_reduit,rayon_reduit,energie_reduite
sous_barriere,1.2,37.0,6.157789796227934e-32,3.7918375174528864e-63
sous_barriere,1.2,37.1,5.041571878528628e-32,2.5417447006370676e-63
sous_barriere,1.2,37.2,4.12768994192374e-32,1.703782425665841e-63
sous_barriere,1.2,37.300000000000004,3.379466695539975e-32,1.1420795146263878e-63
sous_barriere,1.2,37.4,2.766873313391638e-32,7.655587932358821e-64
sous_barriere,1.2,37.5,2.2653242721587476e-32,5.1316940580315596e-64
sous_barriere,1.2,37.6,1.8546906478132605e-32,3.439877399085972e-64
sous_barriere,1.2,37.7,1.5184922712225785e-32,2.3058187777627048e-64
sous_barriere,1.2,37.800000000000004,1.2432363210982595e-32,1.5456365500979345e-64
sous_barriere,1.2,37.9,1.0178758097026741e-32,1.0360711639778744e-64
sous_barriere,1.2,38.0,8.333662284436978e-33,6.944992707104735e-65
sous_barriere,1.2,38.1,6.823025599884721e-33,4.655367833668226e-65
sous_barriere,1.2,38.2,5.5862208891786675e-33,3.12058638226961e-65
sous_barriere,1.2,38.300000000000004,4.5736108366973364e-33,2.091791608555531e-65
sous_barriere,1.2,38.4,3.744555845630164e-33,1.402169848104303e-65
sous_barriere,1.2,38.5,3.065783028266628e-33,9.399025576407695e-66
sous_barriere,1.2,38.6,2.510050848187031e-33,6.300355260484434e-66
sous_barriere,1.2,38.7,2.0550558217574224e-33,4.2232544305390746e-66
sous_barriere,1.2,38.800000000000004,1.6825374010209644e-33,2.8309321058343816e-66
sous_barriere,1.2,38.9,1.3775451137932852e-33,1.897630540535755e-66
sous_barriere,1.2,39.0,1.1278385487206833e-33,1.272019791980377e-66
sous_barriere,1.2,39.1,9.233961045948413e-34,8.526603659809271e-67
sous_barriere,1.2,39.2,7.560127883092017e-34,5.715553360870539e-67
sous_barriere,1.2,39.300000000000004,6.189709196768111e-34,3.8312499940555736e-67
sous_barriere,1.2,39.4,5.067705273377771e-34,2.5681636737820872e-67
sous_barriere,1.2,39.5,4.149086155974864e-34,1.7214915929702277e-67
sous_barriere,1.2,39.6,3.3969844339878212e-34,1.1539503244755558e-67
sous_barriere,1.2,39.7,2.781215624587156e-34,7.735160350447724e-68
sous_barriere,1.2,39.800000000000004,2.277066763407917e-34,5.1850330450170075e-68
sous_barriere,1.2,39.9,1.8643045865193114e-34,3.475631591316941e-68
sous_barriere,1.2,40.0,1.5263634985015642e-34,2.3297855295579346e-68
sous_barriere,1.2,40.1,1.2496807369377788e-34,1.56170194427335e-68
sous_barriere,1.2,40.2,1.023152051137542e-34,1.0468401197469594e-68
sous_barriere,1.2,40.300000000000004,8.376860495682599e-35,7.017179176412772e-69
sous_barriere,1.2,40.4,6.858393303919062e-35,4.703755871124182e-69
sous_barriere,1.2,40.5,5.615177516145194e-35,3.153021853782251e-69
sous_barriere,1.2,40.6,4.5973185177066665e-35,2.113533755324862e-69
sous_barriere,1.2,40.7,3.763966053161927e-35,1.4167440449355377e-69
sous_barriere,1.2,40.800000000000004,3.081674762100818e-35,9.496719339369134e-70
sous_barriere,1.2,40.9,2.52306189940034e-35,6.365841348205652e-70
sous_barriere,1.2,41.0,2.0657083695185192e-35,4.267151067898859e-70
sous_barriere,1.2,41.1,1.6912589694739711e-35,2.860356901826159e-70
sous_barriere,1.2,41.2,1.3846857301027725e-35,1.917354571150248e-70
sous_barriere,1.2,41.300000000000004,1.1336847908907758e-35,1.285241205097062e-70
sous_barriere,1.2,41.4,9.281826028507353e-36,8.615229442347657e-71
sous_barriere,1.2,41.5,7.599316416319189e-36,5.774960999533832e-71
sous_barriere,1.2,41.6,6.221794054097915e-36,3.871072125160817e-71
sous_barriere,1.2,41.7,5.093974132788926e-36,2.5948572465522688e-71
sous_barriere,1.2,41.800000000000004,4.170593279028891e-36,1.7393848299080957e-71
sous_barriere,1.2,41.9,3.4145929770471585e-36,1.1659445198899778e-71
sous_barriere,1.2,42.0,2.7956322803106422e-36,7.815559846714882e-72
sous_barriere,1.2,42.1,2.2888701228084734e-36,5.238926439085276e-72
sous_barriere,1.2,42.2,1.8739683598528e-36,3.5117574137293933e-72
sous_barriere,1.2,42.300000000000004,1.5342755269226114e-36,2.3540013925136567e-72
sous_barriere,1.2,42.4,1.2561585579270737e-36,1.5779343226534253e-72
sous_barriere,1.2,42.5,1.0284556423958501e-36,1.0577210083758606e-72
sous_barriere,1.2,42.6,8.420282628343693e-37,7.090115954118658e-73
sous_barriere,1.2,42.7,6.89394433930257e-37,4.752646855340195e-73
sous_barriere,1.2,42.800000000000004,5.644284242125329e-37,3.18579446059043e-73
sous_barriere,1.2,42.9,4.621149089394479e-37,2.135501890641142e-73
sous_barriere,1.2,43.0,3.783476875071459e-37,1.4314697264200493e-73
sous_barriere,1.2,43.1,3.097648872020311e-37,9.595428534328707e-74
sous_barriere,1.2,43.2,2.536140394448023e-37,6.432008100350973e-74
sous_barriere,1.2,43.300000000000004,2.0764161356209384e-37,4.311503968266991e-74
sous_barriere,1.2,43.4,1.7000257468811645e-37,2.890087540058861e-74
sous_barriere,1.2,43.5,1.3918633603733773e-37,1.93728361394987e-74
sous_barriere,1.2,43.6,1.139561337529137e-37,1.2986000419911957e-74
sous_barriere,1.2,43.7,9.329939123067632e-38,8.704776404014801e-75
sous_barriere,1.2,43.800000000000004,7.638708086472117e-38,5.834986123033451e-75
sous_barriere,1.2,43.9,6.254045225875967e-38,3.9113081687301976e-75
sous_barriere,1.2,44.0,5.120379158953575e-38,2.621828273144612e-75
sous_barriere,1.2,44.1,4.192211885991579e-38,1.7574640497049072e-75
sous_barriere,1.2,44.2,3.432292795411016e-38,1.1780633833430366e-75
sous_barriere,1.2,44.300000000000004,2.810123665932956e-38,7.896795017836477e-76
sous_barriere,1.2,44.4,2.3007346658753909e-38,5.293380002760746e-76
sous_barriere,1.2,44.5,1.8836822261355366e-38,3.548258729058931e-76
sous_barriere,1.2,44.6,1.5422285679817317e-38,2.378468955898983e-76
sous_barriere,1.2,44.7,1.2626699572244331e-38,1.5943354208771517e-76
sous_barriere,1.2,44.800000000000004,1.0337867252476137e-38,1.068714993298185e-76
sous_barriere,1.2,44.9,8.463929843134985e-39,7.1638108389511e-77
sous_barriere,1.2,45.0,6.929679656348089e-39,4.802046013960457e-77
sous_barriere,1.2,45.1,5.6735418451694185e-39,3.218907706888841e-77
sous_barriere,1.2,45.2,4.645103188774517e-39,2.1576983634363183e-77
sous_barriere,1.2,45.300000000000004,3.8030888329015e-39,1.4463484670940092e-77
sous_barriere,1.2,45.4,3.113705785028188e-39,9.695163715718004e-78
sous_barriere,1.2,45.5,2.549286682930635e-39,6.49886259176748e-78
sous_barriere,1.2,45.6,2.0871794062934066e-39,4.356317874055297e-78
sous_barriere,1.2,45.7,1.708837967586806e-39,2.920127199466206e-78
sous_barriere,1.2,45.800000000000004,1.3990781964699529e-39,1.957419799837616e-78
sous_barriere,1.2,45.9,1.1454683457214221e-39,1.3120977310497713e-78
sous_barriere,1.2,46.0,9.378301615737823e-40,8.795254119575067e-79
sous_barriere,1.2,46.1,7.678303946527448e-40,5.895635149525898e-79
sous_barriere,1.2,46.2,6.2864635742066295e-40,3.951962426982679e-79
sous_barriere,1.2,46.300000000000004,5.14692105770308e-40,2.6490796374227387e-79
sous_barriere,1.2,46.4,4.213942554748774e-40,1.7757311854722622e-79
sous_barriere,1.2,46.5,3.450084362212307e-40,1.19030821063819e-79
sous_barriere,1.2,46.6,2.8246901688225638e-40,7.978874549842843e-80
sous_barriere,1.2,46.7,2.3126607097591454e-40,5.3483995584636736e-80
sous_barriere,1.2,46.800000000000004,1.8934464450283724e-40,3.585139440190581e-80
sous_barriere,1.2,46.9,1.550222834271249e-40,2.4031908358959846e-80
sous_barriere,1.2,47.0,1.2692151088857303e-40,1.6109069926238163e-80
sous_barriere,1.2,47.1,1.0391454421977302e-40,1.0798232500403162e-80
sous_barriere,1.2,47.2,8.507803306787886e-41,7.238271710699088e-81
sous_barriere,1.2,47.300000000000004,6.965600210294508e-41,4.851958628965489e-81
sous_barriere,1.2,47.4,5.702951107360925e-41,3.2523651332949196e-81
sous_barriere,1.2,47.5,4.669181456162568e-41,2.1801255470572397e-81
sous_barriere,1.2,47.6,3.822802450898278e-41,1.4613818578593883e-81
sous_barriere,1.2,47.7,3.1298459303409583e-41,9.795935547671858e-82
sous_barriere,1.2,47.800000000000004,2.5625011162609303e-41,6.566411970838513e-82
sous_barriere,1.2,47.9,2.0979984692483515e-41,4.401597576968426e-82
sous_barriere,1.2,48.0,1.7176958671499084e-41,2.9504790920238757e-82
sous_barriere,1.2,48.1,1.406330431251907e-41,1.977765281865175e-82
sous_barriere,1.2,48.2,1.15140597336756e-41,1.325735715506498e-82
sous_barriere,1.2,48.300000000000004,9.426914799293192e-42,8.886672263313301e-83
sous_barriere,1.2,48.4,7.718105054920046e-42,5.956914563878237e-83
sous_barriere,1.2,48.5,6.319049965663075e-42,3.9930392468546505e-83
sous_barriere,1.2,48.6,5.173600538527544e-42,2.676614253225249e-83
sous_barriere,1.2,48.7,4.23578586618184e-42,1.7941881904145842e-83
sous_barriere,1.2,48.800000000000004,3.4679681530364675e-42,1.2026803110475167e-83
sous_barriere,1.2,48.9,2.8393321783558888e-42,8.061807219047196e-84
sous_barriere,1.2,49.0,2.3246485732541907e-42,5.403990989132744e-84
sous_barriere,1.2,49.1,1.903261277538128e-42,3.622403490576067e-84
sous_barriere,1.2,49.2,1.558258539485474e-42,2.428169675879403e-84
sous_barriere,1.2,49.300000000000004,1.2757941878690693e-42,1.6276508098004982e-84
sous_barriere,1.2,49.4,1.0445319364897798e-42,1.0910469663470893e-84
sous_barriere,1.2,49.5,8.551904192081648e-43,7.313506531054366e-85
sous_barriere,1.2,49.6,7.001706961332267e-43,4.9023900372368725e-85
sous_barriere,1.2,49.7,5.732512814837282e-43,3.286170317227366e-85
sous_barriere,1.2,49.800000000000004,4.693384535193518e-43,2.2027858395193672e-85
sous_barriere,1.2,49.9,3.842618256025467e-43,1.4765715061540203e-85
sous_barriere,1.2,50.0,3.1460697393999873e-43,9.897754805168304e-86
sous_barriere,1.2,50.1,2.575784047673224e-43,6.634663460247857e-86
sous_barriere,1.2,50.2,2.1088736136895707e-43,4.447347918516109e-86
sous_barriere,1.2,50.300000000000004,1.7265996823505135e-43,2.9811464630928942e-86
sous_barriere,1.2,50.4,1.4136202585783428e-43,1.9983222354631008e-86
sous_barriere,1.2,50.5,1.1573743791859595e-43,1.3395154535960852e-86
sous_barriere,1.2,50.6,9.475779973210176e-44,8.979040610069104e-87
sous_barriere,1.2,50.7,7.758112475571233e-44,6.018830918361401e-87
sous_barriere,1.2,50.800000000000004,6.35180527131041e-44,4.034543020464672e-87
sous_barriere,1.2,50.9,5.200418314594758e-44,2.7044350646772582e-87
sous_barriere,1.2,51.0,4.2577424041831794e-44,1.812837038037956e-87
sous_barriere,1.2,51.1,3.4859446459341636e-44,1.2151810074517062e-87
sous_barriere,1.2,51.2,2.8540500859277116e-44,8.145601892983977e-88
sous_barriere,1.2,51.300000000000004,2.3366985768074684e-44,5.460160238854048e-88
sous_barriere,1.2,51.4,1.9131269860245703e-44,3.6600548646554566e-88
sous_barriere,1.2,51.5,1.566335898426417e-44,2.4534081466992905e-88
sous_barriere,1.2,51.6,1.282407370039462e-44,1.6445686627315297e-88
sous_barriere,1.2,51.7,1.0499463521098554e-44,1.1023873423087925e-88
sous_barriere,1.2,51.800000000000004,8.596233677874682e-45,7.389523344462687e-89
sous_barriere,1.2,51.9,7.038000874628996e-45,4.953345631127852e-89
sous_barriere,1.2,52.0,5.762227757810918e-45,3.3203268732886645e-89
sous_barriere,1.2,52.1,4.71771307283859e-45,2.225681663763213e-89
sous_barriere,1.2,52.2,3.862536777978303e-45,1.491919036123501e-89
sous_barriere,1.2,52.300000000000004,3.162377645883055e-45,1.0000632375180853e-89
sous_barriere,1.2,52.4,2.5891358322328515e-45,6.7036243577521e-90
sous_barriere,1.2,52.5,2.1198051303199734e-45,4.49357379053088e-90
sous_barriere,1.2,52.6,1.7355496511960345e-45,3.012132591766677e-90
sous_barriere,1.2,52.7,1.420947873313247e-45,2.0190928586734393e-90
sous_barriere,1.2,52.800000000000004,1.1633737227177596e-45,1.3534384187101786e-90
sous_barriere,1.2,52.9,9.524898443701138e-46,9.072369036282037e-91
sous_barriere,1.2,53.0,7.798327277917243e-46,6.081390833350816e-91
sous_barriere,1.2,53.1,6.384730366728967e-46,4.0764781855831015e-91
sous_barriere,1.2,53.2,5.227375102769266e-46,2.732545046505199e-91
sous_barriere,1.2,53.300000000000004,4.279812755671843e-46,1.8316797223611414e-91
sous_barriere,1.2,53.4,3.5040143214340724e-46,1.2278116364815084e-91
sous_barriere,1.2,53.5,2.868844284961637e-46,8.230267531357047e-92
sous_barriere,1.2,53.6,2.3488110425269845e-46,5.5169133134966994e-92
sous_barriere,1.2,53.7,1.9230438342074304e-46,3.698097588283215e-92
sous_barriere,1.2,53.800000000000004,1.5744551270095318e-46,2.478908946966601e-92
sous_barriere,1.2,53.9,1.2890548321735303e-46,1.6616623603499284e-92
sous_barriere,1.2,54.0,1.055388833790414e-46,1.11384559048949e-92
sous_barriere,1.2,54.1,8.640792949136133e-47,7.4663302789840715e-93
sous_barriere,1.2,54.2,7.074482920355384e-47,5.004830859040004e-93
sous_barriere,1.2,54.300000000000004,5.792096730590407e-47,3.3548384536516083e-93
sous_barriere,1.2,54.4,4.742167719422637e-47,2.248815467913409e-93
sous_barriere,1.2,54.5,3.882558549197745e-47,1.5074260887948497e-93
sous_barriere,1.2,54.6,3.178770085715948e-47,1.0104579257842573e-93
sous_barriere,1.2,54.7,2.602556826845661e-47,6.773302036960955e-94
sous_barriere,1.2,54.800000000000004,2.130793311349354e-47,4.5402801356911454e-94
sous_barriere,1.2,54.9,1.7445460129276161e-47,3.043440791221642e-94
sous_barriere,1.2,55.0,1.4283134713307042e-47,2.0400793723847664e-94
sous_barriere,1.2,55.1,1.169404164331097e-47,1.3675060995549115e-94
sous_barriere,1.2,55.2,9.57427152374933e-48,9.166667521047731e-95
sous_barriere,1.2,55.300000000000004,7.83875053693784e-48,6.144600998034327e-95
sous_barriere,1.2,55.4,6.417826132037743e-48,4.118849226106653e-95
sous_barriere,1.2,55.5,5.2544716236315576e-48,2.7609472043549258e-95
sous_barriere,1.2,55.6,4.301997510609236e-48,1.8507182581288063e-95
sous_barriere,1.2,55.7,3.522177662555739e-48,1.240573548660661e-95
sous_barriere,1.2,55.800000000000004,2.8837151709206244e-48,8.315813186997766e-96
sous_barriere,1.2,55.9,2.360986294190424e-48,5.574256281355031e-96
sous_barriere,1.2,56.0,1.9330120871734543e-48,3.736535729158674e-96
sous_barriere,1.2,56.1,1.5826164422694893e-48,2.504674803341736e-96
sous_barriere,1.2,56.2,1.2957367519642336e-48,1.6789337303908217e-96
sous_barriere,1.2,56.300000000000004,1.0608595270141467e-48,1.125422936056679e-96
sous_barriere,1.2,56.4,8.685583196977531e-49,7.543935547161843e-97
sous_barriere,1.2,56.5,7.111154073711064e-49,5.056851226005746e-97
sous_barriere,1.2,56.6,5.8221205316016824e-49,3.3897087484497857e-97
sous_barriere,1.2,56.7,4.766749128641526e-49,2.2721897255404747e-97
sous_barriere,1.2,56.800000000000004,3.9026841048847004e-49,1.5230943222519696e-97
sous_barriere,1.2,56.9,3.19524749708411e-49,1.020960656762227e-97
sous_barriere,1.2,57.0,2.6160473902675496e-49,6.843703948125657e-98
sous_barriere,1.2,57.1,2.1418384505021986e-49,4.5874719480496586e-98
sous_barriere,1.2,57.2,1.7535890080265278e-49,3.0750744090714616e-98
sous_barriere,1.2,57.300000000000004,1.4357172495201239e-49,2.0612840205696295e-98
sous_barriere,1.2,57.4,1.1754658652253867e-49,1.381720000310067e-98
sous_barriere,1.2,57.5,9.62390053314394e-50,9.26194614718482e-99
sous_barriere,1.2,57.6,7.87938333318502e-50,6.208468171127387e-99
sous_barriere,1.2,57.7,6.45109345191788e-50,4.161660672537775e-99
sous_barriere,1.2,57.800000000000004,5.281708601497295e-50,2.7896445751130512e-99
sous_barriere,1.2,57.9,4.324297262014865e-50,1.8699546810269258e-99
sous_barriere,1.2,58.0,3.5404351548224726e-50,1.2534681085502824e-99
sous_barriere,1.2,58.1,2.898663141317535e-50,8.40224800683284e-100
sous_barriere,1.2,58.2,2.373224657253792e-50,5.632195273797378e-100
sous_barriere,1.2,58.300000000000004,1.9430320113834848e-50,3.7753733972609503e-100
sous_barriere,1.2,58.4,1.5908200623659767e-50,2.53070847082609e-100
sous_barriere,1.2,58.5,1.3024533080256176e-50,1.6963846195868745e-100
sous_barriere,1.2,58.6,1.0663585780178648e-50,1.1371206169122827e-100
sous_barriere,1.2,58.7,8.73060561868462e-51,7.622347446900745e-101
sous_barriere,1.2,58.800000000000004,7.148015314950699e-51,5.109412294276974e-101
sous_barriere,1.2,58.9,5.85229996340938e-51,3.4249414861721425e-101
sous_barriere,1.2,59.0,4.791457957579608e-51,2.295806935925295e-101
sous_barriere,1.2,59.1,3.9229139830143376e-51,1.5389254118129416e-101
sous_barriere,1.2,59.2,3.2118103204443535e-51,1.0315725534512861e-101
sous_barriere,1.2,59.300000000000004,2.629607883114057e-51,6.914837618935592e-102
sous_barriere,1.2,59.4,2.1529408430255385e-51,4.635154273567516e-102
sous_barriere,1.2,59.5,1.762678878220594e-51,3.107036827725011e-102
sous_barriere,1.2,59.6,1.443159405791511e-51,2.082709070524507e-102
sous_barriere,1.2,59.7,1.1815589874356356e-51,1.3960816407899244e-102
sous_barriere,1.2,59.800000000000004,9.673786798515397e-52,9.358215102313077e-103
sous_barriere,1.2,59.9,7.920226752811915e-52,6.272999181595757e-103
sous_barriere,1.2,60.0,6.484533215636355e-52,4.2049171024691174e-103
au_dessus_barriere,1.2,0.0,0.7325823451851201,0.13448118583216245
au_dessus_barriere,1.2,0.1,0.7447604554220685,0.1329944040751327
au_dessus_barriere,1.2,0.2,0.7592544716050348,0.13088830114655267
au_dessus_barriere,1.2,0.3,0.7765226350859282,0.1278987542714295
au_dessus_barriere,1.2,0.4,0.797107937330947,0.12365030143840235
au_dessus_barriere,1.2,0.5,0.8216410819487868,0.1176162096315091
au_dessus_barriere,1.2,0.6,0.8508279044179704,0.1090764721896196
au_dessus_barriere,1.2,0.7000000000000001,0.8854037822578987,0.0970940340563403
au_dessus_barriere,1.2,0.8,0.9260253997953207,0.0805597093845278
au_dessus_barriere,1.2,0.9,0.9730579006842898,0.05840469978460888
au_dessus_barriere,1.2,1.0,1.02622054369601,0.030115106162564714
au_dessus_barriere,1.2,1.1,1.0841203063324611,-0.0034195542654659183
au_dessus_barriere,1.2,1.2,1.1438835137021026,-0.039136223327863706
au_dessus_barriere,1.2,1.3,1.2013264050640704,-0.07215126530962546
au_dessus_barriere,1.2,1.4000000000000001,1.252022773959457,-0.09791527122417931
au_dessus_barriere,1.2,1.5,1.2928858581737515,-0.1147079662640259
au_dessus_barriere,1.2,1.6,1.323138560861935,-0.12394826413276994
au_dessus_barriere,1.2,1.7,1.3440062764199159,-0.12836135353629874
au_dessus_barriere,1.2,1.8,1.3576553374727787,-0.1302551326489435
au_dessus_barriere,1.2,1.9000000000000001,1.3662595834384235,-0.13100938009633634
au_dessus_barriere,1.2,2.0,1.3715540701116111,-0.13129539137929624
au_dessus_barriere,1.2,2.1,1.3747626471776915,-0.1314005328357658
au_dessus_barriere,1.2,2.2,1.3766889552184798,-0.1314384518374756
au_dessus_barriere,1.2,2.3000000000000003,1.3778388798499326,-0.1314519694559928
au_dessus_barriere,1.2,2.4,1.3785229969587325,-0.13145675483366404
au_dessus_barriere,1.2,2.5,1.3789291657471021,-0.13145844187036249
au_dessus_barriere,1.2,2.6,1.3791700210254336,-0.13145903514691482
au_dessus_barriere,1.2,2.7,1.3793127437809902,-0.13145924347659177
au_dessus_barriere,1.2,2.8000000000000003,1.3793972804105055,-0.13145931656799903
au_dessus_barriere,1.2,2.9,1.379447339944825,-0.1314593421984982
au_dessus_barriere,1.2,3.0,1.379476978950425,-0.13145935118343044
au_dessus_barriere,1.2,3.1,1.3794945259122133,-0.1314593543325846
au_dessus_barriere,1.2,3.2,1.3795049135649826,-0.1314593554362219
au_dessus_barriere,1.2,3.3000000000000003,1.3795110627762568,-0.13145935582297286
au_dessus_barriere,1.2,3.4,1.3795147028770733,-0.13145935595849778
au_dessus_barriere,1.2,3.5,1.379516857655791,-0.1314593560059869
au_dessus_barriere,1.2,3.6,1.3795181331812802,-0.1314593560226276
au_dessus_barriere,1.2,3.7,1.3795188882282134,-0.13145935602845882
au_dessus_barriere,1.2,3.8000000000000003,1.3795193351770096,-0.13145935603050152
au_dessus_barriere,1.2,3.9,1.3795195997472645,-0.13145935603121772
au_dessus_barriere,1.2,4.0,1.3795197563588606,-0.13145935603146874
au_dessus_barriere,1.2,4.1,1.3795198490645975,-0.1314593560315569
au_dessus_barriere,1.2,4.2,1.379519903941449,-0.13145935603158732
au_dessus_barriere,1.2,4.3,1.3795199364256128,-0.13145935603159842
au_dessus_barriere,1.2,4.4,1.3795199556545001,-0.13145935603160197
au_dessus_barriere,1.2,4.5,1.379519967036972,-0.1314593560316032
au_dessus_barriere,1.2,4.6000000000000005,1.3795199737747859,-0.13145935603160364
au_dessus_barriere,1.2,4.7,1.3795199777632108,-0.1314593560316042
au_dessus_barriere,1.2,4.8,1.3795199801241447,-0.13145935603160452
au_dessus_barriere,1.2,4.9,1.3795199815216912,-0.13145935603160408
au_dessus_barriere,1.2,5.0,1.3795199823489637,-0.1314593560316042
au_dessus_barriere,1.2,5.1000000000000005,1.3795199828386648,-0.1314593560316042
au_dessus_barriere,1.2,5.2,1.3795199831285418,-0.13145935603160397
au_dessus_barriere,1.2,5.3,1.3795199833001335,-0.1314593560316042
au_dessus_barriere,1.2,5.4,1.3795199834017065,-0.1314593560316043
au_dessus_barriere,1.2,5.5,1.3795199834618321,-0.1314593560316042
au_dessus_barriere,1.2,5.6000000000000005,1.379519983497423,-0.13145935603160397
au_dessus_barriere,1.2,5.7,1.3795199835184915,-0.1314593560316044
au_dessus_barriere,1.2,5.8,1.3795199835309626,-0.13145935603160386
au_dessus_barriere,1.2,5.9,1.3795199835383447,-0.13145935603160408
au_dessus_barriere,1.2,6.0,1.379519983542715,-0.13145935603160408
au_dessus_barriere,1.2,6.1000000000000005,1.3795199835453016,-0.1314593560316044
au_dessus_barriere,1.2,6.2,1.3795199835468328,-0.13145935603160397
au_dessus_barriere,1.2,6.3,1.3795199835477392,-0.13145935603160397
au_dessus_barriere,1.2,6.4,1.3795199835482757,-0.13145935603160408
au_dessus_barriere,1.2,6.5,1.3795199835485934,-0.13145935603160397
au_dessus_barriere,1.2,6.6000000000000005,1.3795199835487812,-0.13145935603160408
au_dessus_barriere,1.2,6.7,1.3795199835488925,-0.13145935603160408
au_dessus_barriere,1.2,6.8,1.3795199835489582,-0.13145935603160408
au_dessus_barriere,1.2,6.9,1.3795199835489973,-0.13145935603160408
au_dessus_barriere,1.2,7.0,1.3795199835490206,-0.13145935603160364
au_dessus_barriere,1.2,7.1000000000000005,1.3795199835490344,-0.13145935603160375
au_dessus_barriere,1.2,7.2,1.3795199835490424,-0.13145935603160397
au_dessus_barriere,1.2,7.3,1.3795199835490473,-0.13145935603160397
au_dessus_barriere,1.2,7.4,1.3795199835490497,-0.13145935603160375
au_dessus_barriere,1.2,7.5,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,7.6000000000000005,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,7.7,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,7.8,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,7.9,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,8.0,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,8.1,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,8.2,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,8.3,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,8.4,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,8.5,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,8.6,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,8.700000000000001,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,8.8,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,8.9,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,9.0,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,9.1,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,9.200000000000001,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,9.3,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,9.4,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,9.5,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,9.6,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,9.700000000000001,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,9.8,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,9.9,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,10.0,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,10.1,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,10.200000000000001,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,10.3,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,10.4,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,10.5,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,10.6,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,10.700000000000001,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,10.8,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,10.9,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,11.0,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,11.1,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,11.200000000000001,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,11.3,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,11.4,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,11.5,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,11.6,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,11.700000000000001,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,11.8,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,11.9,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,12.0,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,12.1,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,12.200000000000001,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,12.3,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,12.4,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,12.5,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,12.6,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,12.700000000000001,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,12.8,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,12.9,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,13.0,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,13.1,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,13.200000000000001,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,13.3,1.379519983549052,-0.13145935603160397
au_dessus_barriere,1.2,13.4,1.379519983549052,-0.13145935603160397
